"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0SA10","2020-03-13 15:00:00","411.000","43.000","1.900","22.000","0.890","967.300","","0.000","7.500","72.000","","29.000","","19.800",""
"C0M740","2020-03-13 15:00:00","15.000","310.000","4.500","24.900","0.800","1011.400","","0.000","-99.000","-99.000","-99.000","26.700","","18.800",""
"C0K460","2020-03-13 15:00:00","60.000","295.000","4.200","26.700","0.700","1005.900","","0.000","-99.000","-99.000","-99.000","27.600","","18.800",""
"C0X100","2020-03-13 15:00:00","10.000","308.000","3.300","26.700","0.720","1010.500","","0.000","-99.000","-99.000","-99.000","27.600","","20.700",""
"C0K560","2020-03-13 15:00:00","117.000","317.000","1.500","28.600","0.610","1000.700","","0.000","-99.000","-99.000","-99.000","29.800","","18.600",""
"C0R150","2020-03-13 15:00:00","105.000","296.000","2.300","31.700","0.470","999.600","","0.000","-99.000","-99.000","-99.000","32.400","","22.100",""
"C0S690","2020-03-13 15:00:00","522.000","29.000","1.300","20.500","0.980","955.100","","0.000","-99.000","-99.000","-99.000","27.000","","20.500",""
"C0U870","2020-03-13 15:00:00","474.000","121.000","0.700","20.500","0.900","961.000","","3.000","-99.000","-99.000","-99.000","24.400","","17.200",""
"C0A520","2020-03-13 15:00:00","48.000","346.000","0.900","20.600","0.970","1009.700","","63.000","-99.000","-99.000","-99.000","21.000","","18.100",""
"C0X130","2020-03-13 15:00:00","27.000","329.000","2.900","28.200","0.660","1009.700","","0.000","-99.000","-99.000","-99.000","29.000","","20.400",""
"C0V400","2020-03-13 15:00:00","56.000","336.000","4.200","28.600","0.670","1006.000","","0.000","-99.000","-99.000","-99.000","28.900","","21.000",""
"C0UA40","2020-03-13 15:00:00","1121.000","169.000","0.500","19.000","0.960","890.200","","0.000","-99.000","-99.000","-99.000","20.300","","14.000",""
"C0G720","2020-03-13 15:00:00","50.000","312.000","3.500","25.700","0.750","1007.700","","0.000","-99.000","-99.000","-99.000","27.400","","18.700",""
"C0G890","2020-03-13 15:00:00","24.000","331.000","3.600","22.900","1.000","1011.700","","0.000","-99.000","-99.000","-99.000","25.600","","19.100",""
"C0I540","2020-03-13 15:00:00","3344.000","-99.000","-99.000","4.600","1.000","682.300","","-99.000","-99.000","-99.000","-99.000","4.900","","3.100",""
"C0K390","2020-03-13 15:00:00","31.000","331.000","5.000","24.900","0.790","1010.400","","0.000","-99.000","-99.000","-99.000","27.200","","18.700",""
"C0T9A0","2020-03-13 15:00:00","498.000","0.000","0.000","19.800","0.990","958.400","","0.000","-99.000","-99.000","-99.000","21.300","","18.200",""
"C0AH40","2020-03-13 15:00:00","426.000","224.000","0.700","19.400","1.000","964.400","","22.000","-99.000","-99.000","-99.000","19.600","","17.500",""
"C0X280","2020-03-13 15:00:00","22.000","342.000","4.600","24.800","0.810","1011.700","","0.000","-99.000","-99.000","-99.000","25.700","","19.500",""
"C0V620","2020-03-13 15:00:00","18.000","299.000","4.600","25.800","0.880","1011.400","","0.000","-99.000","-99.000","-99.000","27.100","","21.000",""
"C0H960","2020-03-13 15:00:00","120.000","120.000","1.000","28.200","0.650","998.700","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0M530","2020-03-13 15:00:00","1385.000","244.000","0.500","20.300","0.850","869.800","","0.000","-99.000","-99.000","-99.000","21.700","","14.200",""
"C0R170","2020-03-13 15:00:00","26.000","299.000","1.300","30.700","0.560","1009.900","","0.000","-99.000","-99.000","-99.000","31.300","","21.800",""
"C0I420","2020-03-13 15:00:00","305.000","227.000","1.800","28.200","0.570","978.600","","0.000","-99.000","-99.000","-99.000","29.000","","18.900",""
"C0A640","2020-03-13 15:00:00","241.000","0.000","0.000","19.200","0.950","989.300","","38.500","-99.000","-99.000","-99.000","20.800","","17.300",""
"C0A930","2020-03-13 15:00:00","216.000","340.000","2.300","17.900","0.990","988.600","","29.500","-99.000","-99.000","-99.000","19.700","","17.700",""
"C0F9M0","2020-03-13 15:00:00","230.000","324.000","2.200","23.600","0.840","987.800","","0.000","-99.000","-99.000","-99.000","27.300","","17.600",""
"C0AC40","2020-03-13 15:00:00","1079.000","281.000","6.500","15.800","0.990","894.000","","20.500","-99.000","-99.000","-99.000","16.400","","13.000",""
"C0AI00","2020-03-13 15:00:00","188.000","320.000","1.200","18.700","1.000","994.100","","44.500","-99.000","-99.000","-99.000","20.600","","17.900",""
"C0T9M0","2020-03-13 15:00:00","92.000","2.000","0.500","22.000","0.930","1005.500","","0.000","-99.000","-99.000","-99.000","23.800","","19.800",""
"C0S960","2020-03-13 15:00:00","32.000","26.000","3.200","24.500","0.820","1010.200","","0.000","-99.000","-99.000","-99.000","26.700","","23.000",""
"C0K430","2020-03-13 15:00:00","30.000","304.000","4.300","24.800","0.870","1011.500","","0.000","-99.000","-99.000","-99.000","26.600","","18.600",""
"C0Z170","2020-03-13 15:00:00","199.000","62.000","3.500","24.500","0.740","992.600","","0.500","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0Z100","2020-03-13 15:00:00","36.000","19.000","0.500","24.400","0.780","1011.700","","0.000","-99.000","-99.000","-99.000","25.200","","17.700",""
"C0U710","2020-03-13 15:00:00","1942.000","79.000","0.300","14.700","0.930","809.200","","0.000","-99.000","-99.000","-99.000","17.700","","11.300",""
"C0SA30","2020-03-13 15:00:00","92.000","25.000","3.300","22.900","0.840","1004.200","","0.000","-99.000","-99.000","-99.000","25.600","","21.900",""
"C0V500","2020-03-13 15:00:00","6.000","318.000","0.600","26.600","0.820","1011.300","","0.000","-99.000","-99.000","-99.000","28.100","","23.300",""
"CM0160","2020-03-13 15:00:00","159.000","360.000","2.100","27.800","0.610","996.600","","0.000","-99.000","-99.000","-99.000","31.000","","18.100",""
"C0V350","2020-03-13 15:00:00","36.000","304.000","2.700","31.100","0.580","1009.600","","0.000","-99.000","-99.000","-99.000","31.900","","21.000",""
"C0W120","2020-03-13 15:00:00","58.000","-99.000","-99.000","24.700","0.780","1008.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0R470","2020-03-13 15:00:00","103.000","290.000","2.000","30.800","0.500","1001.400","","0.000","-99.000","-99.000","-99.000","30.900","","22.500",""
"C0M770","2020-03-13 15:00:00","164.000","299.000","2.900","27.300","0.690","994.400","","0.000","-99.000","-99.000","-99.000","27.800","","18.600",""
"C0S930","2020-03-13 15:00:00","248.000","144.000","1.300","25.300","0.730","985.300","","0.000","-99.000","-99.000","-99.000","29.200","","18.500",""
"C0F9Y0","2020-03-13 15:00:00","3313.000","277.000","3.700","5.600","0.840","686.800","","0.000","13.700","235.000","","7.300","","3.200",""
"C0E790","2020-03-13 15:00:00","344.000","271.000","4.600","23.500","0.960","974.400","","0.000","-99.000","-99.000","-99.000","27.200","","17.800",""
"C0R520","2020-03-13 15:00:00","18.000","292.000","3.300","29.900","0.680","1010.900","","0.000","-99.000","-99.000","-99.000","30.700","","22.700",""
"C0G880","2020-03-13 15:00:00","92.000","305.000","1.500","27.900","0.660","1003.400","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0R260","2020-03-13 15:00:00","76.000","287.000","0.900","27.600","0.710","1004.400","","0.000","-99.000","-99.000","-99.000","31.200","","23.000",""
"C0U950","2020-03-13 15:00:00","1012.000","280.000","5.400","15.600","1.000","902.700","","10.000","-99.000","-99.000","-99.000","16.500","","13.600",""
"C0O860","2020-03-13 15:00:00","38.000","312.000","2.000","28.300","0.770","1008.400","","0.000","-99.000","-99.000","-99.000","29.100","","20.000",""
"C0R320","2020-03-13 15:00:00","7.000","307.000","2.300","27.600","0.760","1013.300","","0.500","-99.000","-99.000","-99.000","28.100","","21.400",""
"C0S980","2020-03-13 15:00:00","901.000","81.000","2.000","18.900","1.000","913.600","","0.000","-99.000","-99.000","-99.000","26.600","","18.000",""
"C0X110","2020-03-13 15:00:00","20.000","335.000","3.000","26.700","0.740","1011.400","","0.000","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0V310","2020-03-13 15:00:00","46.000","228.000","2.300","30.600","0.410","1006.500","","0.000","-99.000","-99.000","-99.000","31.500","","21.200",""
"C0G620","2020-03-13 15:00:00","110.000","321.000","2.200","26.700","0.720","1000.800","","0.000","-99.000","-99.000","-99.000","29.800","","18.200",""
"C0AD50","2020-03-13 15:00:00","84.000","323.000","2.300","20.000","1.000","1005.800","","45.000","-99.000","-99.000","-99.000","20.900","","18.200",""
"C0A9A0","2020-03-13 15:00:00","24.000","277.000","2.700","19.700","1.000","1012.000","","40.500","-99.000","-99.000","-99.000","20.000","","18.200",""
"C0O830","2020-03-13 15:00:00","127.000","291.000","2.700","30.100","0.590","998.900","","0.000","-99.000","-99.000","-99.000","31.500","","19.400",""
"C0S760","2020-03-13 15:00:00","1621.000","168.000","1.500","16.200","1.000","839.700","","0.000","-99.000","-99.000","-99.000","21.200","","14.100",""
"C0C490","2020-03-13 15:00:00","157.000","302.000","1.500","19.300","0.960","996.700","","39.500","-99.000","-99.000","-99.000","20.800","","17.600",""
"C0F970","2020-03-13 15:00:00","145.000","304.000","3.600","25.800","0.700","996.400","","0.000","-99.000","-99.000","-99.000","28.100","","18.800",""
"C0R440","2020-03-13 15:00:00","1654.000","15.000","0.900","16.200","1.000","835.700","","0.000","-99.000","-99.000","-99.000","16.300","","13.700",""
"C0M690","2020-03-13 15:00:00","33.000","348.000","2.800","26.900","0.740","1009.000","","0.000","-99.000","-99.000","-99.000","27.600","","19.100",""
"C0V690","2020-03-13 15:00:00","30.000","306.000","4.000","25.800","0.840","1010.600","","0.000","-99.000","-99.000","-99.000","28.300","","23.000",""
"C0Z210","2020-03-13 15:00:00","126.000","37.000","1.000","22.600","0.830","1000.800","","0.000","-99.000","-99.000","-99.000","24.500","","17.000",""
"C0U770","2020-03-13 15:00:00","5.000","72.000","3.300","23.200","0.880","1013.900","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0Z080","2020-03-13 15:00:00","298.000","2.000","0.400","21.400","0.910","980.400","","0.000","-99.000","-99.000","-99.000","27.000","","17.300",""
"C0G640","2020-03-13 15:00:00","17.000","340.000","2.300","24.500","0.800","1015.300","","0.000","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0X200","2020-03-13 15:00:00","61.000","306.000","3.800","27.800","0.710","1006.000","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0U900","2020-03-13 15:00:00","63.000","116.000","2.200","22.900","0.870","1007.900","","3.000","-99.000","-99.000","-99.000","25.900","","18.200",""
"C0Z230","2020-03-13 15:00:00","31.000","120.000","2.700","23.000","0.790","1011.800","","0.000","-99.000","-99.000","-99.000","23.500","","20.600",""
"C0F9O0","2020-03-13 15:00:00","175.000","300.000","0.700","25.700","0.790","994.200","","0.000","-99.000","-99.000","-99.000","28.900","","18.800",""
"C0G770","2020-03-13 15:00:00","15.000","344.000","1.700","25.000","0.780","1012.600","","0.000","-99.000","-99.000","-99.000","27.200","","19.700",""
"C0V670","2020-03-13 15:00:00","20.000","279.000","3.300","27.100","0.730","1011.000","","0.000","-99.000","-99.000","-99.000","28.100","","21.900",""
"C0A870","2020-03-13 15:00:00","685.000","168.000","0.400","17.900","1.000","935.500","","19.500","-99.000","-99.000","-99.000","18.100","","15.900",""
"C0R220","2020-03-13 15:00:00","23.000","269.000","3.700","29.600","0.710","1010.200","","0.000","-99.000","-99.000","-99.000","30.300","","22.200",""
"C0Z220","2020-03-13 15:00:00","589.000","45.000","0.600","21.200","0.990","949.200","","0.000","-99.000","-99.000","-99.000","24.200","","16.700",""
"C0D560","2020-03-13 15:00:00","147.000","310.000","1.000","20.400","0.920","998.400","","13.000","-99.000","-99.000","-99.000","23.300","","17.500",""
"C0I380","2020-03-13 15:00:00","258.000","270.000","2.200","28.600","0.590","983.100","","0.000","-99.000","-99.000","-99.000","29.900","","18.500",""
"C0Z020","2020-03-13 15:00:00","211.000","18.000","5.500","23.800","0.960","988.600","","0.000","-99.000","-99.000","-99.000","25.300","","17.700",""
"C0Z190","2020-03-13 15:00:00","62.000","144.000","1.800","23.600","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","24.100","","20.800",""
"C0C710","2020-03-13 15:00:00","143.000","294.000","1.300","19.600","0.990","998.900","","33.500","-99.000","-99.000","-99.000","21.000","","17.500",""
"C0D360","2020-03-13 15:00:00","523.000","0.000","0.000","18.700","0.980","954.100","","4.000","-99.000","-99.000","-99.000","19.100","","15.700",""
"C0C680","2020-03-13 15:00:00","228.000","337.000","2.400","18.200","0.940","986.900","","86.000","-99.000","-99.000","-99.000","19.300","","17.100",""
"C0X140","2020-03-13 15:00:00","17.000","335.000","1.700","28.200","0.690","1011.300","","0.000","-99.000","-99.000","-99.000","28.900","","20.100",""
"C0V710","2020-03-13 15:00:00","34.000","317.000","3.500","26.600","0.750","1009.100","","0.000","-99.000","-99.000","-99.000","28.200","","23.500",""
"C0G840","2020-03-13 15:00:00","32.000","329.000","2.000","26.200","0.770","1010.000","","0.000","-99.000","-99.000","-99.000","28.800","","18.700",""
"C0S890","2020-03-13 15:00:00","238.000","286.000","0.900","25.700","0.750","988.900","","0.000","-99.000","-99.000","-99.000","28.200","","18.600",""
"C0T820","2020-03-13 15:00:00","550.000","110.000","1.500","23.900","0.640","955.100","","0.000","-99.000","-99.000","-99.000","24.700","","15.100",""
"C0C650","2020-03-13 15:00:00","208.000","0.000","0.000","18.700","0.970","990.900","","32.500","-99.000","-99.000","-99.000","20.200","","16.800",""
"C0R600","2020-03-13 15:00:00","766.000","278.000","2.300","24.800","0.770","928.300","","0.000","-99.000","-99.000","-99.000","26.000","","20.300",""
"C0Z320","2020-03-13 15:00:00","646.000","50.000","1.000","20.600","0.850","941.900","","0.000","-99.000","-99.000","-99.000","25.700","","14.700",""
"C0V210","2020-03-13 15:00:00","734.000","219.000","2.700","27.100","0.530","932.000","","0.000","-99.000","-99.000","-99.000","29.100","","16.800",""
"C0K240","2020-03-13 15:00:00","1132.000","331.000","1.300","24.000","0.820","893.100","","0.000","-99.000","-99.000","-99.000","24.900","","16.900",""
"C0M520","2020-03-13 15:00:00","15.000","309.000","4.800","24.900","0.770","1011.600","","0.000","-99.000","-99.000","-99.000","26.600","","18.800",""
"C0A530","2020-03-13 15:00:00","300.000","267.000","0.700","19.500","0.990","980.300","","17.500","-99.000","-99.000","-99.000","20.900","","17.000",""
"C0E820","2020-03-13 15:00:00","220.000","33.000","1.300","20.900","0.890","989.700","","0.500","-99.000","-99.000","-99.000","25.900","","16.900",""
"C0K450","2020-03-13 15:00:00","35.000","306.000","2.500","27.000","0.650","1009.000","","0.000","-99.000","-99.000","-99.000","28.300","","18.800",""
"C0G760","2020-03-13 15:00:00","53.000","312.000","2.900","26.800","0.850","1010.000","","0.000","-99.000","-99.000","-99.000","28.300","","18.900",""
"CM0120","2020-03-13 15:00:00","4.000","351.000","1.200","24.400","0.720","1013.800","","0.000","-99.000","-99.000","-99.000","25.400","","19.800",""
"C0Z290","2020-03-13 15:00:00","946.000","0.000","0.200","18.500","0.990","909.900","","0.000","-99.000","-99.000","-99.000","20.100","","16.500",""
"C0V680","2020-03-13 15:00:00","40.000","314.000","3.100","28.300","0.690","1008.300","","0.000","-99.000","-99.000","-99.000","29.500","","21.900",""
"C0F9U0","2020-03-13 15:00:00","74.000","277.000","3.700","25.700","0.730","1005.700","","0.000","-99.000","-99.000","-99.000","28.700","","19.900",""
"C0AI10","2020-03-13 15:00:00","76.000","1.000","0.700","20.900","0.950","1005.500","","23.000","-99.000","-99.000","-99.000","21.400","","18.200",""
"C0V530","2020-03-13 15:00:00","34.000","335.000","2.200","28.900","0.570","1009.000","","0.000","-99.000","-99.000","-99.000","29.300","","19.800",""
"C0R550","2020-03-13 15:00:00","38.000","271.000","3.700","30.200","0.620","1008.800","","0.000","9.200","242.000","","31.500","","21.100",""
"C0F9L0","2020-03-13 15:00:00","253.000","351.000","3.500","23.000","0.860","985.300","","0.000","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0A950","2020-03-13 15:00:00","60.000","310.000","7.700","17.900","1.000","1007.800","","4.000","-99.000","-99.000","-99.000","19.700","","17.900",""
"C0R160","2020-03-13 15:00:00","45.000","314.000","3.800","30.100","0.620","1006.900","","0.000","-99.000","-99.000","-99.000","30.300","","21.300",""
"C0F9S0","2020-03-13 15:00:00","43.000","313.000","4.200","25.700","0.710","1009.300","","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0M820","2020-03-13 15:00:00","980.000","258.000","1.500","24.200","0.590","906.300","","0.000","-99.000","-99.000","-99.000","24.900","","16.000",""
"C0G870","2020-03-13 15:00:00","12.000","337.000","2.900","24.000","0.760","1013.800","","0.000","-99.000","-99.000","-99.000","26.600","","19.300",""
"C0R530","2020-03-13 15:00:00","16.000","280.000","5.200","26.000","0.730","1010.800","","0.000","-99.000","-99.000","-99.000","28.800","","22.400",""
"C0O840","2020-03-13 15:00:00","134.000","322.000","1.500","27.500","0.680","996.400","","0.000","-99.000","-99.000","-99.000","28.800","","18.600",""
